#Re(t)	 Im(t)	 Re(GF[0,0])	 Im(GF[0,0])	 Re(GF[0,1])	 Im(GF[0,1])	 Re(GF[0,2])	 Im(GF[0,2])	 Re(GF[0,3])	 Im(GF[0,3])	 Re(GF[0,4])	 Im(GF[0,4])	 Re(GF[0,5])	 Im(GF[0,5])	 Re(GF[0,6])	 Im(GF[0,6])	 Re(GF[0,7])	 Im(GF[0,7])	 Re(GF[0,8])	 Im(GF[0,8])	 Re(GF[1,0])	 Im(GF[1,0])	 Re(GF[1,1])	 Im(GF[1,1])	 Re(GF[1,2])	 Im(GF[1,2])	 Re(GF[1,3])	 Im(GF[1,3])	 Re(GF[1,4])	 Im(GF[1,4])	 Re(GF[1,5])	 Im(GF[1,5])	 Re(GF[1,6])	 Im(GF[1,6])	 Re(GF[1,7])	 Im(GF[1,7])	 Re(GF[1,8])	 Im(GF[1,8])	 Re(GF[2,0])	 Im(GF[2,0])	 Re(GF[2,1])	 Im(GF[2,1])	 Re(GF[2,2])	 Im(GF[2,2])	 Re(GF[2,3])	 Im(GF[2,3])	 Re(GF[2,4])	 Im(GF[2,4])	 Re(GF[2,5])	 Im(GF[2,5])	 Re(GF[2,6])	 Im(GF[2,6])	 Re(GF[2,7])	 Im(GF[2,7])	 Re(GF[2,8])	 Im(GF[2,8])	 Re(GF[3,0])	 Im(GF[3,0])	 Re(GF[3,1])	 Im(GF[3,1])	 Re(GF[3,2])	 Im(GF[3,2])	 Re(GF[3,3])	 Im(GF[3,3])	 Re(GF[3,4])	 Im(GF[3,4])	 Re(GF[3,5])	 Im(GF[3,5])	 Re(GF[3,6])	 Im(GF[3,6])	 Re(GF[3,7])	 Im(GF[3,7])	 Re(GF[3,8])	 Im(GF[3,8])	 Re(GF[4,0])	 Im(GF[4,0])	 Re(GF[4,1])	 Im(GF[4,1])	 Re(GF[4,2])	 Im(GF[4,2])	 Re(GF[4,3])	 Im(GF[4,3])	 Re(GF[4,4])	 Im(GF[4,4])	 Re(GF[4,5])	 Im(GF[4,5])	 Re(GF[4,6])	 Im(GF[4,6])	 Re(GF[4,7])	 Im(GF[4,7])	 Re(GF[4,8])	 Im(GF[4,8])	 Re(GF[5,0])	 Im(GF[5,0])	 Re(GF[5,1])	 Im(GF[5,1])	 Re(GF[5,2])	 Im(GF[5,2])	 Re(GF[5,3])	 Im(GF[5,3])	 Re(GF[5,4])	 Im(GF[5,4])	 Re(GF[5,5])	 Im(GF[5,5])	 Re(GF[5,6])	 Im(GF[5,6])	 Re(GF[5,7])	 Im(GF[5,7])	 Re(GF[5,8])	 Im(GF[5,8])	 Re(GF[6,0])	 Im(GF[6,0])	 Re(GF[6,1])	 Im(GF[6,1])	 Re(GF[6,2])	 Im(GF[6,2])	 Re(GF[6,3])	 Im(GF[6,3])	 Re(GF[6,4])	 Im(GF[6,4])	 Re(GF[6,5])	 Im(GF[6,5])	 Re(GF[6,6])	 Im(GF[6,6])	 Re(GF[6,7])	 Im(GF[6,7])	 Re(GF[6,8])	 Im(GF[6,8])	 Re(GF[7,0])	 Im(GF[7,0])	 Re(GF[7,1])	 Im(GF[7,1])	 Re(GF[7,2])	 Im(GF[7,2])	 Re(GF[7,3])	 Im(GF[7,3])	 Re(GF[7,4])	 Im(GF[7,4])	 Re(GF[7,5])	 Im(GF[7,5])	 Re(GF[7,6])	 Im(GF[7,6])	 Re(GF[7,7])	 Im(GF[7,7])	 Re(GF[7,8])	 Im(GF[7,8])	 Re(GF[8,0])	 Im(GF[8,0])	 Re(GF[8,1])	 Im(GF[8,1])	 Re(GF[8,2])	 Im(GF[8,2])	 Re(GF[8,3])	 Im(GF[8,3])	 Re(GF[8,4])	 Im(GF[8,4])	 Re(GF[8,5])	 Im(GF[8,5])	 Re(GF[8,6])	 Im(GF[8,6])	 Re(GF[8,7])	 Im(GF[8,7])	 Re(GF[8,8])	 Im(GF[8,8])
11.543544	0.000000	 -0.001090 	 -0.000000	 -0.000281 	 -0.000071	 -0.000283 	 0.000062	 -0.000281 	 -0.000071	 0.000536 	 -0.000000	 0.000535 	 -0.000141	 -0.000283 	 0.000062	 0.000535 	 -0.000141	 0.000536 	 -0.000000	 -0.000281 	 -0.000071	 -0.001090 	 -0.000000	 -0.000281 	 -0.000071	 0.000539 	 0.000124	 -0.000281 	 0.000071	 0.000539 	 0.000124	 0.000535 	 -0.000141	 -0.000283 	 -0.000062	 0.000535 	 -0.000141	 -0.000283 	 0.000062	 -0.000281 	 -0.000071	 -0.001090 	 -0.000000	 0.000535 	 -0.000141	 0.000536 	 -0.000000	 -0.000281 	 -0.000071	 0.000536 	 -0.000000	 0.000535 	 -0.000141	 -0.000283 	 0.000062	 -0.000281 	 -0.000071	 0.000539 	 0.000124	 0.000535 	 -0.000141	 -0.001090 	 -0.000000	 -0.000281 	 0.000071	 -0.000283 	 -0.000062	 -0.000281 	 -0.000071	 0.000539 	 0.000124	 0.000535 	 -0.000141	 0.000536 	 -0.000000	 -0.000281 	 0.000071	 0.000536 	 -0.000000	 -0.000281 	 0.000071	 -0.001090 	 -0.000000	 -0.000281 	 0.000071	 0.000536 	 -0.000000	 -0.000281 	 0.000071	 0.000536 	 -0.000000	 0.000535 	 -0.000141	 0.000539 	 0.000124	 -0.000281 	 -0.000071	 -0.000283 	 -0.000062	 -0.000281 	 0.000071	 -0.001090 	 -0.000000	 0.000535 	 -0.000141	 0.000539 	 0.000124	 -0.000281 	 -0.000071	 -0.000283 	 0.000062	 0.000535 	 -0.000141	 0.000536 	 -0.000000	 -0.000281 	 -0.000071	 0.000536 	 -0.000000	 0.000535 	 -0.000141	 -0.001090 	 -0.000000	 -0.000281 	 -0.000071	 -0.000283 	 0.000062	 0.000535 	 -0.000141	 -0.000283 	 -0.000062	 0.000535 	 -0.000141	 0.000539 	 0.000124	 -0.000281 	 0.000071	 0.000539 	 0.000124	 -0.000281 	 -0.000071	 -0.001090 	 -0.000000	 -0.000281 	 -0.000071	 0.000536 	 -0.000000	 0.000535 	 -0.000141	 -0.000283 	 0.000062	 0.000535 	 -0.000141	 0.000536 	 -0.000000	 -0.000281 	 -0.000071	 -0.000283 	 0.000062	 -0.000281 	 -0.000071	 -0.001090 	 -0.000000
11.555556	0.000000	 -0.001098 	 -0.000000	 -0.000283 	 -0.000072	 -0.000285 	 0.000063	 -0.000283 	 -0.000072	 0.000541 	 -0.000000	 0.000540 	 -0.000142	 -0.000285 	 0.000063	 0.000540 	 -0.000142	 0.000541 	 -0.000000	 -0.000283 	 -0.000072	 -0.001098 	 -0.000000	 -0.000283 	 -0.000072	 0.000544 	 0.000125	 -0.000283 	 0.000072	 0.000544 	 0.000125	 0.000540 	 -0.000142	 -0.000285 	 -0.000063	 0.000540 	 -0.000142	 -0.000285 	 0.000063	 -0.000283 	 -0.000072	 -0.001098 	 -0.000000	 0.000540 	 -0.000142	 0.000541 	 -0.000000	 -0.000283 	 -0.000072	 0.000541 	 -0.000000	 0.000540 	 -0.000142	 -0.000285 	 0.000063	 -0.000283 	 -0.000072	 0.000544 	 0.000125	 0.000540 	 -0.000142	 -0.001098 	 -0.000000	 -0.000283 	 0.000072	 -0.000285 	 -0.000063	 -0.000283 	 -0.000072	 0.000544 	 0.000125	 0.000540 	 -0.000142	 0.000541 	 -0.000000	 -0.000283 	 0.000072	 0.000541 	 -0.000000	 -0.000283 	 0.000072	 -0.001098 	 -0.000000	 -0.000283 	 0.000072	 0.000541 	 -0.000000	 -0.000283 	 0.000072	 0.000541 	 -0.000000	 0.000540 	 -0.000142	 0.000544 	 0.000125	 -0.000283 	 -0.000072	 -0.000285 	 -0.000063	 -0.000283 	 0.000072	 -0.001098 	 -0.000000	 0.000540 	 -0.000142	 0.000544 	 0.000125	 -0.000283 	 -0.000072	 -0.000285 	 0.000063	 0.000540 	 -0.000142	 0.000541 	 -0.000000	 -0.000283 	 -0.000072	 0.000541 	 -0.000000	 0.000540 	 -0.000142	 -0.001098 	 -0.000000	 -0.000283 	 -0.000072	 -0.000285 	 0.000063	 0.000540 	 -0.000142	 -0.000285 	 -0.000063	 0.000540 	 -0.000142	 0.000544 	 0.000125	 -0.000283 	 0.000072	 0.000544 	 0.000125	 -0.000283 	 -0.000072	 -0.001098 	 -0.000000	 -0.000283 	 -0.000072	 0.000541 	 -0.000000	 0.000540 	 -0.000142	 -0.000285 	 0.000063	 0.000540 	 -0.000142	 0.000541 	 -0.000000	 -0.000283 	 -0.000072	 -0.000285 	 0.000063	 -0.000283 	 -0.000072	 -0.001098 	 -0.000000
11.567568	0.000000	 -0.001108 	 -0.000000	 -0.000286 	 -0.000072	 -0.000288 	 0.000063	 -0.000286 	 -0.000072	 0.000546 	 -0.000000	 0.000544 	 -0.000143	 -0.000288 	 0.000063	 0.000544 	 -0.000143	 0.000546 	 -0.000000	 -0.000286 	 -0.000072	 -0.001108 	 -0.000000	 -0.000286 	 -0.000072	 0.000549 	 0.000126	 -0.000286 	 0.000072	 0.000549 	 0.000126	 0.000544 	 -0.000143	 -0.000288 	 -0.000063	 0.000544 	 -0.000143	 -0.000288 	 0.000063	 -0.000286 	 -0.000072	 -0.001108 	 -0.000000	 0.000544 	 -0.000143	 0.000546 	 -0.000000	 -0.000286 	 -0.000072	 0.000546 	 -0.000000	 0.000544 	 -0.000143	 -0.000288 	 0.000063	 -0.000286 	 -0.000072	 0.000549 	 0.000126	 0.000544 	 -0.000143	 -0.001108 	 -0.000000	 -0.000286 	 0.000072	 -0.000288 	 -0.000063	 -0.000286 	 -0.000072	 0.000549 	 0.000126	 0.000544 	 -0.000143	 0.000546 	 -0.000000	 -0.000286 	 0.000072	 0.000546 	 -0.000000	 -0.000286 	 0.000072	 -0.001108 	 -0.000000	 -0.000286 	 0.000072	 0.000546 	 -0.000000	 -0.000286 	 0.000072	 0.000546 	 -0.000000	 0.000544 	 -0.000143	 0.000549 	 0.000126	 -0.000286 	 -0.000072	 -0.000288 	 -0.000063	 -0.000286 	 0.000072	 -0.001108 	 -0.000000	 0.000544 	 -0.000143	 0.000549 	 0.000126	 -0.000286 	 -0.000072	 -0.000288 	 0.000063	 0.000544 	 -0.000143	 0.000546 	 -0.000000	 -0.000286 	 -0.000072	 0.000546 	 -0.000000	 0.000544 	 -0.000143	 -0.001108 	 -0.000000	 -0.000286 	 -0.000072	 -0.000288 	 0.000063	 0.000544 	 -0.000143	 -0.000288 	 -0.000063	 0.000544 	 -0.000143	 0.000549 	 0.000126	 -0.000286 	 0.000072	 0.000549 	 0.000126	 -0.000286 	 -0.000072	 -0.001108 	 -0.000000	 -0.000286 	 -0.000072	 0.000546 	 -0.000000	 0.000544 	 -0.000143	 -0.000288 	 0.000063	 0.000544 	 -0.000143	 0.000546 	 -0.000000	 -0.000286 	 -0.000072	 -0.000288 	 0.000063	 -0.000286 	 -0.000072	 -0.001108 	 -0.000000
11.579580	0.000000	 -0.001117 	 -0.000000	 -0.000288 	 -0.000073	 -0.000290 	 0.000063	 -0.000288 	 -0.000073	 0.000550 	 -0.000000	 0.000549 	 -0.000144	 -0.000290 	 0.000063	 0.000549 	 -0.000144	 0.000550 	 -0.000000	 -0.000288 	 -0.000073	 -0.001117 	 -0.000000	 -0.000288 	 -0.000073	 0.000553 	 0.000127	 -0.000288 	 0.000073	 0.000553 	 0.000127	 0.000549 	 -0.000144	 -0.000290 	 -0.000063	 0.000549 	 -0.000144	 -0.000290 	 0.000063	 -0.000288 	 -0.000073	 -0.001117 	 -0.000000	 0.000549 	 -0.000144	 0.000550 	 -0.000000	 -0.000288 	 -0.000073	 0.000550 	 -0.000000	 0.000549 	 -0.000144	 -0.000290 	 0.000063	 -0.000288 	 -0.000073	 0.000553 	 0.000127	 0.000549 	 -0.000144	 -0.001117 	 -0.000000	 -0.000288 	 0.000073	 -0.000290 	 -0.000063	 -0.000288 	 -0.000073	 0.000553 	 0.000127	 0.000549 	 -0.000144	 0.000550 	 -0.000000	 -0.000288 	 0.000073	 0.000550 	 -0.000000	 -0.000288 	 0.000073	 -0.001117 	 -0.000000	 -0.000288 	 0.000073	 0.000550 	 -0.000000	 -0.000288 	 0.000073	 0.000550 	 -0.000000	 0.000549 	 -0.000144	 0.000553 	 0.000127	 -0.000288 	 -0.000073	 -0.000290 	 -0.000063	 -0.000288 	 0.000073	 -0.001117 	 -0.000000	 0.000549 	 -0.000144	 0.000553 	 0.000127	 -0.000288 	 -0.000073	 -0.000290 	 0.000063	 0.000549 	 -0.000144	 0.000550 	 -0.000000	 -0.000288 	 -0.000073	 0.000550 	 -0.000000	 0.000549 	 -0.000144	 -0.001117 	 -0.000000	 -0.000288 	 -0.000073	 -0.000290 	 0.000063	 0.000549 	 -0.000144	 -0.000290 	 -0.000063	 0.000549 	 -0.000144	 0.000553 	 0.000127	 -0.000288 	 0.000073	 0.000553 	 0.000127	 -0.000288 	 -0.000073	 -0.001117 	 -0.000000	 -0.000288 	 -0.000073	 0.000550 	 -0.000000	 0.000549 	 -0.000144	 -0.000290 	 0.000063	 0.000549 	 -0.000144	 0.000550 	 -0.000000	 -0.000288 	 -0.000073	 -0.000290 	 0.000063	 -0.000288 	 -0.000073	 -0.001117 	 -0.000000
11.591592	0.000000	 -0.001126 	 -0.000000	 -0.000291 	 -0.000073	 -0.000293 	 0.000064	 -0.000291 	 -0.000073	 0.000555 	 -0.000000	 0.000554 	 -0.000145	 -0.000293 	 0.000064	 0.000554 	 -0.000145	 0.000555 	 -0.000000	 -0.000291 	 -0.000073	 -0.001126 	 -0.000000	 -0.000291 	 -0.000073	 0.000558 	 0.000128	 -0.000290 	 0.000073	 0.000558 	 0.000128	 0.000554 	 -0.000145	 -0.000293 	 -0.000064	 0.000554 	 -0.000145	 -0.000293 	 0.000064	 -0.000291 	 -0.000073	 -0.001126 	 -0.000000	 0.000554 	 -0.000145	 0.000555 	 -0.000000	 -0.000291 	 -0.000073	 0.000555 	 -0.000000	 0.000554 	 -0.000145	 -0.000293 	 0.000064	 -0.000291 	 -0.000073	 0.000558 	 0.000128	 0.000554 	 -0.000145	 -0.001126 	 -0.000000	 -0.000290 	 0.000073	 -0.000293 	 -0.000064	 -0.000291 	 -0.000073	 0.000558 	 0.000128	 0.000554 	 -0.000145	 0.000555 	 -0.000000	 -0.000290 	 0.000073	 0.000555 	 -0.000000	 -0.000290 	 0.000073	 -0.001126 	 -0.000000	 -0.000290 	 0.000073	 0.000555 	 -0.000000	 -0.000290 	 0.000073	 0.000555 	 -0.000000	 0.000554 	 -0.000145	 0.000558 	 0.000128	 -0.000291 	 -0.000073	 -0.000293 	 -0.000064	 -0.000290 	 0.000073	 -0.001126 	 -0.000000	 0.000554 	 -0.000145	 0.000558 	 0.000128	 -0.000291 	 -0.000073	 -0.000293 	 0.000064	 0.000554 	 -0.000145	 0.000555 	 -0.000000	 -0.000291 	 -0.000073	 0.000555 	 -0.000000	 0.000554 	 -0.000145	 -0.001126 	 -0.000000	 -0.000291 	 -0.000073	 -0.000293 	 0.000064	 0.000554 	 -0.000145	 -0.000293 	 -0.000064	 0.000554 	 -0.000145	 0.000558 	 0.000128	 -0.000290 	 0.000073	 0.000558 	 0.000128	 -0.000291 	 -0.000073	 -0.001126 	 -0.000000	 -0.000291 	 -0.000073	 0.000555 	 -0.000000	 0.000554 	 -0.000145	 -0.000293 	 0.000064	 0.000554 	 -0.000145	 0.000555 	 -0.000000	 -0.000291 	 -0.000073	 -0.000293 	 0.000064	 -0.000291 	 -0.000073	 -0.001126 	 -0.000000
11.603604	0.000000	 -0.001136 	 -0.000000	 -0.000293 	 -0.000074	 -0.000295 	 0.000064	 -0.000293 	 -0.000074	 0.000560 	 -0.000000	 0.000558 	 -0.000146	 -0.000295 	 0.000064	 0.000558 	 -0.000146	 0.000560 	 -0.000000	 -0.000293 	 -0.000074	 -0.001136 	 -0.000000	 -0.000293 	 -0.000074	 0.000563 	 0.000129	 -0.000293 	 0.000074	 0.000563 	 0.000129	 0.000558 	 -0.000146	 -0.000295 	 -0.000064	 0.000558 	 -0.000146	 -0.000295 	 0.000064	 -0.000293 	 -0.000074	 -0.001136 	 -0.000000	 0.000558 	 -0.000146	 0.000560 	 -0.000000	 -0.000293 	 -0.000074	 0.000560 	 -0.000000	 0.000558 	 -0.000146	 -0.000295 	 0.000064	 -0.000293 	 -0.000074	 0.000563 	 0.000129	 0.000558 	 -0.000146	 -0.001136 	 -0.000000	 -0.000293 	 0.000074	 -0.000295 	 -0.000064	 -0.000293 	 -0.000074	 0.000563 	 0.000129	 0.000558 	 -0.000146	 0.000560 	 -0.000000	 -0.000293 	 0.000074	 0.000560 	 -0.000000	 -0.000293 	 0.000074	 -0.001136 	 -0.000000	 -0.000293 	 0.000074	 0.000560 	 -0.000000	 -0.000293 	 0.000074	 0.000560 	 -0.000000	 0.000558 	 -0.000146	 0.000563 	 0.000129	 -0.000293 	 -0.000074	 -0.000295 	 -0.000064	 -0.000293 	 0.000074	 -0.001136 	 -0.000000	 0.000558 	 -0.000146	 0.000563 	 0.000129	 -0.000293 	 -0.000074	 -0.000295 	 0.000064	 0.000558 	 -0.000146	 0.000560 	 -0.000000	 -0.000293 	 -0.000074	 0.000560 	 -0.000000	 0.000558 	 -0.000146	 -0.001136 	 -0.000000	 -0.000293 	 -0.000074	 -0.000295 	 0.000064	 0.000558 	 -0.000146	 -0.000295 	 -0.000064	 0.000558 	 -0.000146	 0.000563 	 0.000129	 -0.000293 	 0.000074	 0.000563 	 0.000129	 -0.000293 	 -0.000074	 -0.001136 	 -0.000000	 -0.000293 	 -0.000074	 0.000560 	 -0.000000	 0.000558 	 -0.000146	 -0.000295 	 0.000064	 0.000558 	 -0.000146	 0.000560 	 -0.000000	 -0.000293 	 -0.000074	 -0.000295 	 0.000064	 -0.000293 	 -0.000074	 -0.001136 	 -0.000000
11.615616	0.000000	 -0.001146 	 -0.000000	 -0.000295 	 -0.000074	 -0.000298 	 0.000065	 -0.000295 	 -0.000074	 0.000565 	 -0.000000	 0.000563 	 -0.000147	 -0.000298 	 0.000065	 0.000563 	 -0.000147	 0.000565 	 -0.000000	 -0.000295 	 -0.000074	 -0.001146 	 -0.000000	 -0.000295 	 -0.000074	 0.000568 	 0.000130	 -0.000295 	 0.000074	 0.000568 	 0.000130	 0.000563 	 -0.000147	 -0.000297 	 -0.000065	 0.000563 	 -0.000147	 -0.000298 	 0.000065	 -0.000295 	 -0.000074	 -0.001146 	 -0.000000	 0.000563 	 -0.000147	 0.000565 	 -0.000000	 -0.000295 	 -0.000074	 0.000565 	 -0.000000	 0.000563 	 -0.000147	 -0.000298 	 0.000065	 -0.000295 	 -0.000074	 0.000568 	 0.000130	 0.000563 	 -0.000147	 -0.001146 	 -0.000000	 -0.000295 	 0.000074	 -0.000297 	 -0.000065	 -0.000295 	 -0.000074	 0.000568 	 0.000130	 0.000563 	 -0.000147	 0.000565 	 -0.000000	 -0.000295 	 0.000074	 0.000565 	 -0.000000	 -0.000295 	 0.000074	 -0.001146 	 -0.000000	 -0.000295 	 0.000074	 0.000565 	 -0.000000	 -0.000295 	 0.000074	 0.000565 	 -0.000000	 0.000563 	 -0.000147	 0.000568 	 0.000130	 -0.000295 	 -0.000074	 -0.000297 	 -0.000065	 -0.000295 	 0.000074	 -0.001146 	 -0.000000	 0.000563 	 -0.000147	 0.000568 	 0.000130	 -0.000295 	 -0.000074	 -0.000298 	 0.000065	 0.000563 	 -0.000147	 0.000565 	 -0.000000	 -0.000295 	 -0.000074	 0.000565 	 -0.000000	 0.000563 	 -0.000147	 -0.001146 	 -0.000000	 -0.000295 	 -0.000074	 -0.000298 	 0.000065	 0.000563 	 -0.000147	 -0.000297 	 -0.000065	 0.000563 	 -0.000147	 0.000568 	 0.000130	 -0.000295 	 0.000074	 0.000568 	 0.000130	 -0.000295 	 -0.000074	 -0.001146 	 -0.000000	 -0.000295 	 -0.000074	 0.000565 	 -0.000000	 0.000563 	 -0.000147	 -0.000298 	 0.000065	 0.000563 	 -0.000147	 0.000565 	 -0.000000	 -0.000295 	 -0.000074	 -0.000298 	 0.000065	 -0.000295 	 -0.000074	 -0.001146 	 -0.000000
11.627628	0.000000	 -0.001156 	 -0.000000	 -0.000298 	 -0.000075	 -0.000300 	 0.000065	 -0.000298 	 -0.000075	 0.000569 	 -0.000000	 0.000568 	 -0.000148	 -0.000300 	 0.000065	 0.000568 	 -0.000148	 0.000569 	 -0.000000	 -0.000298 	 -0.000075	 -0.001156 	 -0.000000	 -0.000298 	 -0.000075	 0.000572 	 0.000130	 -0.000298 	 0.000075	 0.000572 	 0.000130	 0.000568 	 -0.000148	 -0.000300 	 -0.000065	 0.000568 	 -0.000148	 -0.000300 	 0.000065	 -0.000298 	 -0.000075	 -0.001156 	 -0.000000	 0.000568 	 -0.000148	 0.000569 	 -0.000000	 -0.000298 	 -0.000075	 0.000569 	 -0.000000	 0.000568 	 -0.000148	 -0.000300 	 0.000065	 -0.000298 	 -0.000075	 0.000572 	 0.000130	 0.000568 	 -0.000148	 -0.001156 	 -0.000000	 -0.000298 	 0.000075	 -0.000300 	 -0.000065	 -0.000298 	 -0.000075	 0.000572 	 0.000130	 0.000568 	 -0.000148	 0.000569 	 -0.000000	 -0.000298 	 0.000075	 0.000569 	 -0.000000	 -0.000298 	 0.000075	 -0.001156 	 -0.000000	 -0.000298 	 0.000075	 0.000569 	 -0.000000	 -0.000298 	 0.000075	 0.000569 	 -0.000000	 0.000568 	 -0.000148	 0.000572 	 0.000130	 -0.000298 	 -0.000075	 -0.000300 	 -0.000065	 -0.000298 	 0.000075	 -0.001156 	 -0.000000	 0.000568 	 -0.000148	 0.000572 	 0.000130	 -0.000298 	 -0.000075	 -0.000300 	 0.000065	 0.000568 	 -0.000148	 0.000569 	 -0.000000	 -0.000298 	 -0.000075	 0.000569 	 -0.000000	 0.000568 	 -0.000148	 -0.001156 	 -0.000000	 -0.000298 	 -0.000075	 -0.000300 	 0.000065	 0.000568 	 -0.000148	 -0.000300 	 -0.000065	 0.000568 	 -0.000148	 0.000572 	 0.000130	 -0.000298 	 0.000075	 0.000572 	 0.000130	 -0.000298 	 -0.000075	 -0.001156 	 -0.000000	 -0.000298 	 -0.000075	 0.000569 	 -0.000000	 0.000568 	 -0.000148	 -0.000300 	 0.000065	 0.000568 	 -0.000148	 0.000569 	 -0.000000	 -0.000298 	 -0.000075	 -0.000300 	 0.000065	 -0.000298 	 -0.000075	 -0.001156 	 -0.000000
11.639640	0.000000	 -0.001166 	 -0.000000	 -0.000300 	 -0.000075	 -0.000303 	 0.000066	 -0.000300 	 -0.000075	 0.000574 	 -0.000000	 0.000573 	 -0.000149	 -0.000303 	 0.000066	 0.000573 	 -0.000149	 0.000574 	 0.000000	 -0.000300 	 -0.000075	 -0.001166 	 -0.000000	 -0.000300 	 -0.000075	 0.000577 	 0.000131	 -0.000300 	 0.000075	 0.000577 	 0.000131	 0.000573 	 -0.000149	 -0.000302 	 -0.000066	 0.000573 	 -0.000149	 -0.000303 	 0.000066	 -0.000300 	 -0.000075	 -0.001166 	 -0.000000	 0.000573 	 -0.000149	 0.000574 	 -0.000000	 -0.000300 	 -0.000075	 0.000574 	 0.000000	 0.000573 	 -0.000149	 -0.000303 	 0.000066	 -0.000300 	 -0.000075	 0.000577 	 0.000131	 0.000573 	 -0.000149	 -0.001166 	 -0.000000	 -0.000300 	 0.000075	 -0.000302 	 -0.000066	 -0.000300 	 -0.000075	 0.000577 	 0.000131	 0.000573 	 -0.000149	 0.000574 	 -0.000000	 -0.000300 	 0.000075	 0.000574 	 -0.000000	 -0.000300 	 0.000075	 -0.001166 	 -0.000000	 -0.000300 	 0.000075	 0.000574 	 -0.000000	 -0.000300 	 0.000075	 0.000574 	 -0.000000	 0.000573 	 -0.000149	 0.000577 	 0.000131	 -0.000300 	 -0.000075	 -0.000302 	 -0.000066	 -0.000300 	 0.000075	 -0.001166 	 -0.000000	 0.000573 	 -0.000149	 0.000577 	 0.000131	 -0.000300 	 -0.000075	 -0.000303 	 0.000066	 0.000573 	 -0.000149	 0.000574 	 0.000000	 -0.000300 	 -0.000075	 0.000574 	 -0.000000	 0.000573 	 -0.000149	 -0.001166 	 -0.000000	 -0.000300 	 -0.000075	 -0.000303 	 0.000066	 0.000573 	 -0.000149	 -0.000302 	 -0.000066	 0.000573 	 -0.000149	 0.000577 	 0.000131	 -0.000300 	 0.000075	 0.000577 	 0.000131	 -0.000300 	 -0.000075	 -0.001166 	 -0.000000	 -0.000300 	 -0.000075	 0.000574 	 0.000000	 0.000573 	 -0.000149	 -0.000303 	 0.000066	 0.000573 	 -0.000149	 0.000574 	 -0.000000	 -0.000300 	 -0.000075	 -0.000303 	 0.000066	 -0.000300 	 -0.000075	 -0.001166 	 -0.000000
11.651652	0.000000	 -0.001176 	 -0.000000	 -0.000303 	 -0.000076	 -0.000305 	 0.000066	 -0.000303 	 -0.000076	 0.000579 	 -0.000000	 0.000578 	 -0.000150	 -0.000305 	 0.000066	 0.000578 	 -0.000150	 0.000579 	 0.000000	 -0.000303 	 -0.000076	 -0.001176 	 -0.000000	 -0.000303 	 -0.000076	 0.000582 	 0.000132	 -0.000303 	 0.000076	 0.000582 	 0.000132	 0.000578 	 -0.000150	 -0.000305 	 -0.000066	 0.000578 	 -0.000150	 -0.000305 	 0.000066	 -0.000303 	 -0.000076	 -0.001176 	 -0.000000	 0.000578 	 -0.000150	 0.000579 	 -0.000000	 -0.000303 	 -0.000076	 0.000579 	 0.000000	 0.000578 	 -0.000150	 -0.000305 	 0.000066	 -0.000303 	 -0.000076	 0.000582 	 0.000132	 0.000578 	 -0.000150	 -0.001176 	 -0.000000	 -0.000303 	 0.000076	 -0.000305 	 -0.000066	 -0.000303 	 -0.000076	 0.000582 	 0.000132	 0.000578 	 -0.000150	 0.000579 	 -0.000000	 -0.000303 	 0.000076	 0.000579 	 -0.000000	 -0.000303 	 0.000076	 -0.001176 	 -0.000000	 -0.000303 	 0.000076	 0.000579 	 -0.000000	 -0.000303 	 0.000076	 0.000579 	 -0.000000	 0.000578 	 -0.000150	 0.000582 	 0.000132	 -0.000303 	 -0.000076	 -0.000305 	 -0.000066	 -0.000303 	 0.000076	 -0.001176 	 -0.000000	 0.000578 	 -0.000150	 0.000582 	 0.000132	 -0.000303 	 -0.000076	 -0.000305 	 0.000066	 0.000578 	 -0.000150	 0.000579 	 0.000000	 -0.000303 	 -0.000076	 0.000579 	 -0.000000	 0.000578 	 -0.000150	 -0.001176 	 -0.000000	 -0.000303 	 -0.000076	 -0.000305 	 0.000066	 0.000578 	 -0.000150	 -0.000305 	 -0.000066	 0.000578 	 -0.000150	 0.000582 	 0.000132	 -0.000303 	 0.000076	 0.000582 	 0.000132	 -0.000303 	 -0.000076	 -0.001176 	 -0.000000	 -0.000303 	 -0.000076	 0.000579 	 0.000000	 0.000578 	 -0.000150	 -0.000305 	 0.000066	 0.000578 	 -0.000150	 0.000579 	 -0.000000	 -0.000303 	 -0.000076	 -0.000305 	 0.000066	 -0.000303 	 -0.000076	 -0.001176 	 -0.000000
